enunciado,disciplina,id_disciplina
"Considerando a relação entre os usos oral e escrito da língua, tratada no texto, verifica-se que a escrita Alternativas A modifica as ideias e intenções daqueles que tiveram seus textos registrados por outros. B permite, com mais facilidade, a propagação e a permanência de ideias ao longo do tempo. C figura como um modo comunicativo superior ao da oralidade. D leva as pessoas a desacreditarem nos fatos narrados por meio da oralidade. E tem seu surgimento concomitante ao da oralidade. ",PORTUGUES,2
"A foto mostra integrantes de um grupo de choro tocando instrumentos de diferentes classificações. Nessa formação, o instrumento que representa a família Alternativas A das madeiras é a flauta transversal. B das cordas friccionadas é o bandolim. C dos metais é o pandeiro. D das percussões com membrana é o afoxé. E das cordas percurtidas é o cavaquinho.",PORTUGUES,2
"  Como os gêneros são históricos e muitas vezes estão ligados às tecnologias, eles permitem que surjam novidades nesse campo, mas são novidades com algum gosto do conhecido. Observem-se as respectivas tecnologias e alguns de seus gêneros: telegrama; telefonema; entrevista televisiva; entrevista radiofônica; roteiro cinematográfico e muitos outros que foram surgindo com tecnologias específicas. Neste sentido, é claro que a tecnologia da computação, por oferecer uma nova perspectiva de uso da escrita num meio eletrônico muito maleável, traz mais possibilidades de inovação.  MARCUSCHI, L. A. Disponível em: www.progesp.ufba.br. Acesso em: 23 jul. 2012 (fragmento).   O avanço das tecnologias de comunicação e informação fez, nas últimas décadas, com que surgissem novos gêneros textuais. Esses novos gêneros, contudo, não são totalmente originais, pois eles inovam em alguns pontos, mas remetem a outros gêneros textuais preexistentes, como ocorre no seguinte caso: Alternativas A O gênero e-mail mantém características dos gêneros carta e bilhete. B O gênero aula virtual mantém características do gênero reunião de grupo. C O gênero bate-papo virtual mantém características do gênero conferência. D O gênero videoconferência mantém características do gênero aula presencial. E O gênero lista de discussão mantém características do gênero palestra. ",PORTUGUES,2
"A tirinha faz referência a uma situação muito comum nas famílias brasileiras: a necessidade de estudar para o vestibular. Buscando convencer o seu interlocutor, os personagens da tira fazem uso das seguintes estratégias argumentativas: Alternativas A Comoção e chantagem. B Comoção e ironia. C Intimidação e chantagem. D Intimidação e sedução. E Sedução e ironia.",PORTUGUES,2
"  Em um mundo onde o “boca a boca” tornou-se virtual, é de extrema importância que a empresa se faça presente e tenha um bom canal de comunicação com o consumidor. Enfim, a empresa deve saber interagir com o seu consumidor, atender às suas necessidades, dúvidas e estabelecer um contato direto, claro e contínuo com os consumidores cada vez mais exigentes.  Disponível em: www.agenciars.com.br. Acesso em: 26 fev. 2012.   O texto apresenta um assunto interessante e atual, uma vez que a internet constitui-se como um meio de comunicação eficiente. Nesse contexto, “boca a boca” é uma expressão indicadora de que Alternativas A as redes sociais se tornaram recurso de comunicação de fácil acesso e baixo custo para o consumidor de variados produtos. B as redes sociais se tornaram fonte fundamental para indicações de amigos e divulgação de produtos, marcas e serviços das empresas. C as redes sociais são sistemas de comunicação que agrupam empresas e indivíduos semelhantes com objetivos diferentes. D as redes sociais permitem às empresas buscarem novos profissionais para seu quadro de pessoal. E as redes sociais possibilitam aos usuários se fazerem presentes e atuantes na internet.",PORTUGUES,2
"  A colocação pronominal é a posição que os pronomes pessoais oblíquos átonos ocupam na frase em relação ao verbo a que se referem. São pronomes oblíquos átonos: me, te, se, o, os, a, as, lhe, lhes, nos e vos. Esses pronomes podem assumir três posições na oração em relação ao verbo. Próclise, quando o pronome é colocado antes do verbo, devido a partículas atrativas, como o pronome relativo. Ênclise, quando o pronome é colocado depois do verbo, o que acontece quando este estiver no imperativo afirmativo ou no infinitivo impessoal regido da preposição “a” ou quando o verbo estiver no gerúndio. Mesóclise, usada quando o verbo estiver flexionado no futuro do presente ou no futuro do pretérito.   A mesóclise é um tipo de colocação pronominal raro no uso coloquial da língua portuguesa. No entanto, ainda é encontrada em contextos mais formais, como se observa em: Alternativas A Não lhe negou que era um improviso. B Faz muito tempo que lhe falei essas coisas. C Nunca um homem se achou em mais apertado lance. D Referia-se à D. Evarista ou tê-la-ia encontrado em algum outro autor? E Acabou de chegar dizendo-lhe que precisava retornar ao serviço imediatamente.",PORTUGUES,2
"Na tira, o recurso utilizado para produzir humor é a Alternativas A transformação da inércia em movimento por meio do balanço. B universalização do enunciador por meio do uso da primeira pessoa do plural. C polissemia da palavra balanço, ou seja, seus múltiplos sentidos. D pressuposição de que o ócio é melhor que o trabalho. E metaforização da vida como caminho a ser seguido continuamente.",PORTUGUES,2
"  Eu sei que a gente se acostuma. Mas não devia.  A gente se acostuma a morar em apartamentos de fundos e a não ter outra vista que não as janelas ao redor. E, porque não tem vista, logo se acostuma a não olhar para fora. E, porque não olha para fora, logo se acostuma a não abrir todas as cortinas. E, porque não abre as cortinas, logo se acostuma a acender mais cedo a luz. E, à medida que se acostuma, esquece o sol, esquece o ar, esquece a amplidão.  COLASANTI, M. Eu sei, mas não devia. Rio de Janeiro: Rocco, 1996.   A progressão é garantida nos textos por determinados recursos linguísticos, e pela conexão entre esses recursos e as ideias que eles expressam. Na crônica, a continuidade textual é construída, predominantemente, por meio Alternativas A do emprego de vocabulário rebuscado, possibilitando a elegância do raciocínio. B da repetição de estruturas, garantindo o paralelismo sintático e de ideias. C da apresentação de argumentos lógicos, constituindo blocos textuais independentes. D da ordenação de orações justapostas, dispondo as informações de modo paralelo. E da estruturação de frases ambíguas, construindo efeitos de sentido opostos.",PORTUGUES,2
"  Buscar melhorar as habilidades de movimento, encarar as dificuldades que se apresentam em um jogo, propor-se a correr o risco de ganhar ou de perder são requisitos que tornam um jogador mais hábil a cada dia e um ser humano mais competente. Saber lidar com o erro e a derrota como processo de evolução para vencer e atingir metas é outro fator positivo da competição esportiva. Ao participar de um jogo acontece de se errar um arremesso, um chute a gol, um passe ao colega, mas pode-se dizer que é possível crescer através das falhas e da derrota, com as quais se aprende a superar as decepções e tirar proveito do erro como aprendizado para novas tentativas.  BREGOLATO, R. A. Cultura corporal do esporte. São Paulo: Ícone, 2007 (adaptado).   O esporte é um fenômeno social que pode ser praticado nos mais variados contextos. O texto o apresenta como uma forma de manifestação da atividade física que Alternativas A direciona para os riscos resultantes das situações vivenciadas no jogo, tendo em vista a necessidade de vitória. B visa à performance e ao rendimento, pois exige resultados cada vez melhores dos atletas nele envolvidos. C valoriza os princípios de educação, colaboração e autonomia, numa perspectiva de crescimento pessoal. D prioriza o espetáculo e o rendimento na competição esportiva, como processo de melhoria das habilidades. E retrata a importância de vencer em uma situação de competição, como forma de aprimorar o aprendizado. ",PORTUGUES,2
"  Árvore da Língua   Ao longo dos três andares, uma instalação de 16 metros de altura mostra palavras com mais de 6 mil anos, projetadas em folhas da Árvore da Língua. Ela faz os significados dançarem para falar da evolução do indo-europeu ao latim e, dele, ao português. Criada pelo designer Rafic Farah, a escultura é pontuada por um mantra de Arnaldo Antunes, com os termos ""língua"" e ""palavra"" cantados em vários idiomas.  SCARDOVELI, E. Revista Língua Portuguesa. Ano II, n° 6. São Paulo: Segmento, 2006.   O texto apresentado pertence ao domínio jornalístico. Sua finalidade e sua composição estrutural caracterizam-no como Alternativas A quadro informativo, pois apresenta dados sobre um objeto. B notícia, já que leva informação atual a um público específico. C reportagem, porque enfoca um assunto de forma abrangente. D legenda, porque descreve elementos e retoma uma informação. E entrevista, pois apresenta uma opinião sobre o local inaugurado.",PORTUGUES,2
"A situação social em que o falante está inserido é determinante para o uso da língua. Dessa forma, cabe ao usuário adequar-se a cada contexto, a seus condicionantes: formalidade/informalidade, intimidade/hierarquias etc. Considerando-se a situação comunicativa, há, na charge, Alternativas A displicência de ambos os falantes, já que desconsideram a situação em que estão inseridos e usam um registro inadequado ao contexto. B dualidade de registros entre os dois falantes, já que ambos usam regras distintas quanto à concordância. C inobservância do personagem vestido de preto quanto à informalidade da situação e o consequente uso de um registro bastante formal. D inadequação, do ponto de vista da norma padrão, do registro de um e de outro falante. E consenso entre os registros dos dois falantes no tocante à norma padrão, já que ambos usam as mesmas regras de regência. ",PORTUGUES,2
"A relação entre texto e imagem potencializa a força de persuasão desse anúncio, que apresenta como principal objetivo Alternativas A informar as pessoas de que elas podem perder 70% do seu corpo. B confrontar opiniões acerca do descaso para com o meio ambiente. C enumerar fatos que possam trazer mais informações ao contexto. D conscientizar de que o consumismo de água agride o planeta. E sensibilizar quanto à situação dos que vivem sem água em sacrifício pelo planeta.",PORTUGUES,2
"  Quando Rubem Braga não tinha assunto, ele abria a janela e encontrava um. Quando não encontrava, dava no mesmo, ele abria a janela, olhava o mundo e comunicava que não havia assunto. Fazia isso com tanto engenho e arte que também dava no mesmo: a crônica estava feita. Não tenho nem o engenho nem a arte de Rubem, mas tenho a varanda aberta sobre a Lagoa — posso não ver melhor, mas vejo mais. [...] Nelson Rodrigues não tinha problemas. Quando não havia assunto, ele inventava. Uma tarde, estacionei ilegalmente o Sinca-Chambord na calçada do jornal. Ele estava com o papel na máquina e provisoriamente sem assunto. Inventou que eu descia de um reluzente Rolls Royce com uma loura suspeita, mas equivalente à suntuosidade do carro. Um guarda nos deteve, eu tentei subornar a autoridade com dinheiro, o guarda não aceitou o dinheiro, preferiu a loura. Eu fiquei sem a multa e sem a mulher. Nelson não ficou sem assunto.  CONY, C. H. Folha de S. Paulo. 2 jan. 1998 (adaptado).   O autor lançou mão de recursos linguísticos que o auxiliaram na retomada de informações dadas sem repetir textualmente uma referência. Esses recursos pertencem ao uso da língua e ganham sentido nas práticas de linguagem. É o que acontece com os usos do pronome ""ele"" destacados no texto. Com essa estratégia, o autor conseguiu Alternativas A confundir o leitor, que fica sem saber quando o texto se refere a um ou a outro cronista. B comparar Rubem Braga com Nelson Rodrigues, dando preferência ao primeiro. C referir-se a Rubem Braga e a Nelson Rodrigues usando igual recurso de articulação textual. D sugerir que os dois autores escrevem crônicas sobre assuntos semelhantes. E produzir um texto obscuro, cujas ambiguidades impedem a compreensão do leitor. ",PORTUGUES,2
"  Há o hipotrélico. O termo é novo, de impensada origem e ainda sem definição que lhe apanhe em todas as pétalas o significado. Sabe-se, só, que vem do bom português. Para a prática, tome-se hipotrélico querendo dizer: antipodático, sengraçante imprizido; ou talvez, vicedito: indivíduo pedante, importuno agudo, falta de respeito para com a opinião alheia. Sob mais que, tratando-se de palavra inventada, e, como adiante se verá, embirrando o hipotrélico em não tolerar neologismos, começa ele por se negar nominalmente a própria existência.   ROSA, G. Tutameia: terceiras estórias. Rio de Janeiro: Nova Fronteira, 2001 (fragmento).   Nesse trecho de uma obra de Guimarães Rosa, depreende-se a predominância de uma das funções da linguagem, identificada como Alternativas A metalinguística, pois o trecho tem como propósito essencial usar a língua portuguesa para explicar a própria língua, por isso a utilização de vários sinônimos e definições. B referencial, pois o trecho tem como principal objetivo discorrer sobre um fato que não diz respeito ao escritor ou ao leitor, por isso o predomínio da terceira pessoa. C fática, pois o trecho apresenta clara tentativa de estabelecimento de conexão com o leitor, por isso o emprego dos termos “sabe-se lá” e “tome-se hipotrélico”. D poética, pois o trecho trata da criação de palavras novas, necessária para textos em prosa, por isso o emprego de “hipotrélico”. E expressiva, pois o trecho tem como meta mostrar a subjetividade do autor, por isso o uso do advérbio de dúvida “talvez”. ",PORTUGUES,2
" A tendência dos nomes O nome é uma das primeiras coisas que não escolhemos na vida. Estará inscrito nos registros: na maternidade, no RG, no CPF, no obituário etc. Enfim, uma escolha que não fizemos nos acompanha do berço ao túmulo, pois na lápide se dirá que ali jaz Fulano de Tal. SILVA, D. Língua, n. 77, mar. 2012 Algumas palavras atuam no desenvolvimento de um texto contribuindo para a sua progressão. A palavra “enfim” promove o encadeamento do texto, tendo sido utilizada com a intenção de Alternativas A explicar que os nomes das pessoas são escolhidos no nascimento. B ratificar que e os nomes registrados no nascimento são imutáveis. C reiterar que os nomes recebidos são importantes até a morte. D concluir que os nomes acompanham os indivíduos até a morte. E acrescentar que ninguém pode escolher o próprio nome.",PORTUGUES,2
" A internet amplia o que queremos e desejamos. I Pessoas alienadas se alienam mais na internet. Pessoas interessantes tornam a comunicação com a internet mais interessante. Pessoas abertas utilizam a internet para promover mais interação e compartilhamento. Pessoas individualistas se fecham mais ainda nos ambientes digitais. Pessoas que têm dificuldades de relacionamento na vida real muitas vezes procuram mil formas de fuga para o virtual. Aproveitaremos melhor as possibilidades da internet, se equilibrarmos a qualidade das interações presenciais — na vida pessoal, profissional, emocional — com as interações digitais correspondentes. MORAN, J. M. Disponível em: www.eca.usp.br. Acesso em: 31 jul. 2012 (adaptado). O texto expressa um posicionamento a respeito do uso da internet e suas repercussões na vida cotidiana. Na opinião do autor, esse sistema de informação e comunicação Alternativas A aumenta o número de pessoas alienadas. B resolve problemas de relacionamento. C soluciona a questão do individualismo. D equilibra as interações presenciais. E potencializa as características das pessoas.",PORTUGUES,2
"Na tirinha, o autor utiliza estratégias para atingir sua finalidade comunicativa. Considerando os elementos verbais e não verbais que constituem o texto, seu objetivo é Alternativas A incentivar o uso da tecnologia na comunicação contemporânea. B mostrar o empenho do homem na resolução de problemas sociais. C atrair a atenção do leitor para a generosidade das pessoas. D chamar a atenção para o constante abandono de animais. E fazer uma crítica à situação social contemporânea.",PORTUGUES,2
"A existência de uma segunda pintura da Mona Lisa — a Gioconda, de Leonardo da Vinci — foi confirmada pelo Museu do Prado, em Madri, em fevereiro. O quadro era conhecido desde o século XVIII, mas tido como uma reprodução tardia do original. Um trabalho de restauração revelou que seu fundo de cor negra na verdade recobria a reprodução de uma típica paisagem da Toscana, como a pintada por Da Vinci. Radiografias mostraram que a tela é irmã gêmea do original, provavelmente pintada por discípulos do mestre, sob supervisão de Da Vinci, no seu ateliê de Florença, entre 1503 e 1506. Os dois quadros serão, agora, expostos no Louvre. Há, entretanto, diferenças: a florentina Lisa Gherardini (Mona Lisa), aparentemente na meia-idade, parece mais moça na nova tela. O manto sobre o ombro esquerdo do quadro original surge como um véu transparente, e o decote aparece com mais nitidez. A descoberta reforça a tese de estudiosos, como o inglês Martin Kemp, de que assistentes de Da Vinci ajudaram na composição de telas importantes do mestre. Revista Planeta, ano 40, ed. 474, mar. 2012. Para cumprir sua função social, o gênero notícia precisa divulgar informações novas. No texto Giocondas gêmeas, além de ser confirmada a existência de uma tela gêmea de Mona Lisa e de serem destacadas as diferenças entre elas, o valor informativo do texto está centrado na Alternativas A afirmação de que a Gioconda genuína estava na fase da meia-idade. B revelação da identidade da mulher pintada por Da Vinci, a florentina Lisa Gherardini. C consideração de que as produções artísticas de Da Vinci datam do período renascentista. D descrição do fato de que a tela original mostra um manto sobre o ombro esquerdo da personagem. E confirmação da hipótese de que Da Vinci teve assistentes que o auxiliaram em algumas de suas obras. ",PORTUGUES,2
"  Ave a raiva desta noite  A baita lasca fúria abrupta  Louca besta vaca solta  Ruiva luz que contra o dia  Tanto e tarde madrugada.   LEMINSKI, P. Distraídos venceremos. São Paulo: Brasiliense, 2002 (fragmento)   No texto de Leminski, a linguagem produz efeitos sonoros e jogos de imagens. Esses jogos caracterizam a função poética da linguagem, pois Alternativas A objetivam convencer o leitor a praticar uma determinada ação. B transmitem informações, visando levar o leitor a adotar um determinado comportamento. C visam provocar ruídos para chamar a atenção do leitor. D apresentam uma discussão sobre a própria linguagem, explicando o sentido das palavras. E representam um uso artístico da linguagem, com o objetivo de provocar prazer estético no leitor. ",PORTUGUES,2
" Liberada, judoca árabe faz história nos Jogos Olímpicos de Londres Aos 16 anos de idade, a judoca Wojdan Ali Seraj Shaherkani, da categoria pesado (acima de 78 kg), fez história nos Jogos Olímpicos de Londres. Ela se tornou a primeira mulher da Arábia Saudita a disputar uma Olimpíada. Isso depois de superar não só o preconceito em seu país como também o quase veto da Federação Internacional de Judô (FIJ), que não queria permitir que a atleta competisse vestindo o hijab, o tradicional véu islâmico. Imagem associada para resolução da questão  Disponível em: www.lancenet.com.br. Acesso em: 8 ago. 2012 (adaptado). No âmbito do esporte de alto rendimento, o uso do véu pela lutadora saudita durante os Jogos Olímpicos de Londres 2012 representa o(a) Alternativas A descumprimento da regra oficial do judô. B risco para a integridade física das atletas adversárias. C vantagem para a atleta saudita na competição de judô. D influência de aspectos culturais e religiosos no esporte. E dificuldade da mulher islâmica para vencer preconceitos.",PORTUGUES,2
"  O primeiro contato dos suruís com o homem branco foi em 1969. A população indígena foi dizimada por doenças e matanças, mas, recentemente, voltou a crescer. Soa contraditório, mas a mesma modernidade que quase dizimou os suruís nos tempos do primeiro contato promete salvar a cultura e preservar o território desse povo. Em 2007, o líder Almir Suruí, de 37 anos, fechou uma parceria inédita e levou a tecnologia às tribos. Os índios passaram a valorizar a história dos anciãos. E a resguardar, em vídeos e fotos on-line, as tradições da aldeia. Ainda se valeram de smartphones e GPS para delimitar suas terras e identificar os desmatamentos ilegais.  RIBEIRO.A.Não temos o direito de ficar isolados Época, n. 718, 20 fev. 2012 (adaptado).   Considerando-se as características históricas da relação entre índios e não índios, a suposta contradição observada na relação entre suruís e recursos da modernidade justifica-se porque os índios Alternativas A aderiram à tecnologia atual como forma de assimilar a cultura do homem branco. B fizeram uso do GPS para identificar áreas propícias a novas plantações. C usaram recursos tecnológicos para registrar a cultura do seu povo. D fecharam parceria para denunciar as vidas perdidas por doenças e matanças. E resguardaram as tradições da aldeia à custa do isolamento provocado pela tecnologia moderna. ",PORTUGUES,2
"  Os resultados de um ensaio clínico randomizado na Indonésia apontaram uma redução de 77% dos casos de dengue nas áreas que receberam o mosquito Aedes aegypti infectado com a bactéria Wolbachia. Trata-se da mesma técnica utilizada no Brasil pelo Método Wolbachia, iniciativa conduzida pela Fundação Oswaldo Cruz — Fiocruz. Essa bactéria induz a redução da carga viral no mosquito e, consequentemente, o número de casos de dengue na área, sendo repassada por meio do cruzamento entre os insetos. Como essa bactéria é um organismo intracelular e o vírus também precisa entrar nas células para se reproduzir, ambos necessitarão de recursos comuns.  COSTA, G. Agência Fiocruz de Notícias. Estudo confirma eficácia do Método Wolbachia para dengue. Disponivel em: https:Jiportal.fiocruz br. Acesso em: 3 jun. 2022 (adaptado).   Essa tecnologia utilizada no combate à dengue consiste na  Alternativas A predação do virus pela bactéria.  B esterilização de mosquitos infectados.  C alteração no genótipo do mosquito pela bactéria.  D competição do vírus e da bactéria no hospedeiro.  E inserção de material genético do vírus na bactéria. ",BIOLOGIA,3
"  Diversas substâncias são empregadas com a intenção de incrementar o desempenho esportivo de atletas de alto nível. O chamado doping sanguíneo, por exemplo, pela utilização da eritropoietina, é proibido pelas principais federações de esportes no mundo. A eritropoietina é um hormônio produzido pelos rins e fígado e sua principal ação é regular O processo de eritropoiese. Seu uso administrado intravenosamente em quantidades superiores àquelas presentes naturalmente no organismo permite que o individuo aumente a sua capacidade de realização de exercícios físicos.   Esse tipo de doping está diretamente relacionado ao aumento da  Alternativas A frequência cardíaca.  B capacidade pulmonar.  C massa muscular do indivíduo.  D atividade anaeróbica da musculatura.  E taxa de transporte de oxigênio pelo sangue. ",BIOLOGIA,3
"  Os ursos, por não apresentarem uma hibernação verdadeira, acordam por causa da presença de termogenina, uma proteína mitocondrial que impede a chegada dos prótons até a ATP sintetase, gerando calor. Esse calor é importante para aquecer o organismo, permitindo seu despertar.  SADAVA, D. et al. Vida: a ciência da biologia. Porto Alegre: Artmed, 2009 (adaptado).   Em qual etapa do metabolismo energético celular a termogenina interfere?  Alternativas A Glicólise.  B Fermentação lática.  C Ciclo do ácido citrico.  D Oxidação do piruvato.  E Fosforilação oxidativa. ",BIOLOGIA,3
"  O protozoário Trypanosoma cruzi, causador da doença de Chagas, pode ser a nova arma da medicina contra o câncer. Pesquisadores brasileiros conseguiram criar uma vacina contra a doença usando uma variação do protozoário incapaz de desencadear a patologia (não patogênico). Para isso, realizaram uma modificação genética criando um T. cruzi capaz de produzir também moléculas fabricadas pelas células tumorais. Quando o organismo inicia o combate ao protozoário, entra em contato também com a molécula tumoral, que passa a ser vista também pelo sistema imune como um indicador de células do protozoário. Depois de induzidas as defesas, estas passam a destruir todas as células com a molécula tumoral, como se lutassem apenas contra o protozoário.  Disponível em: www.estadao.com.br. Acesso em: 1 mar 2012 (adaptado).   Qual o mecanismo utilizado no experimento para enganar as células de defesa, fazendo com que ataquem o tumor? Alternativas A Autoimunidade.  B Hipersensibilidade.  C Ativação da resposta inata.  D Apresentação de antígeno específico.  E Desencadeamento de processo anti-inflamatório. ",BIOLOGIA,3
"  Na figura está representado o mosaicismo em função da inativação aleatória de um dos cromossomos X, que ocorre em todas as mulheres sem alterações patológicas.  Imagem associada para resolução da questão Entre mulheres heterozigotas para doenças determinadas por genes recessivos ligados ao sexo, essa inativação tem como consequência a ocorrência de  Alternativas A pleiotropia.  B mutação gênica.  C interação gênica.  D penetrância incompleta.  E expressividade variável. ",BIOLOGIA,3
"      O veneno da cascavel pode causar hemorragia com risco de morte a quem é picado pela serpente. No entanto, pesquisadores do Brasil e da Bélgica desenvolveram uma molécula de interesse farmacêutico, a PEG-collineina-1, a partir de uma proteína encontrada no veneno dessa cobra, capaz de modular a coagulação sanguínea. Embora a técnica não seja nova, foi a primeira vez que o método foi usado a partir de uma toxina animal na sua forma recombinante, ou seja, produzida em laboratório por um fungo geneticamente modificado.  JULIÃO, A. Técnica modifica proteína do veneno de cascavel é permite criar fármaco que moduia & coagulação sanguinea. Disponivel em: https /agencia.fapesp.br. Acesso em: 22 nov. 2021 (adaptado).   Esse novo medicamento apresenta potencial aplicação para  Alternativas A impedir a formação de trombos, típicos em alguns casos de acidente vascular cerebral.   B tratar consequências da anemia profunda, em razão da perda de grande volume de sangue.  C evitar a manifestação de urticárias, comumente relacionadas a processos alérgicos.  D reduzir o inchaço dos linfonodos, parte da resposta imunitária de diferentes infecções.  E regular a oscilação da pressão arterial, característica dos quadros de hipertensão. ",BIOLOGIA,3
"Antimicrobianos são substâncias naturais ou sintéticas que têm capacidade de matar ou inibir o crescimento de microrganismos. A tabela apresenta uma lista de antimicrobianos hipotéticos, bem como suas ações e efeitos sobre o metabolismo microbiano.   Imagem associada para resolução da questão  Qual dos antimicrobianos deve ser utilizado para curar uma infecção causada por um fungo sem afetar as bactérias da microbiota normal do organismo? ",BIOLOGIA,3
"  Entre as diversas técnicas para diagnóstico da covid-19, destaca-se o teste genético. Considerando as diferentes variantes e cargas virais, um exemplo é a PCR, reação efetuada por uma enzima do tipo polimerase. Essa técnica permite identificar, com confiabilidade, o material genético do SARS-CoV-2, um virus de RNA. Para comprovação da infecção por esse coronavírus, são coletadas amostras de secreções do indivíduo. Uma etapa que antecede a reação de PCR precisa ser realizada para permitir a amplificação do material genético do virus.    Essa etapa deve ser realizada para  Alternativas A concentrar o RNA viral para otimizar a técnica.  B identificar nas amostras anticorpos ant-SARS-CoV-2. C proliferar o vírus em culturas, aumentando a carga viral.  D purificar ácidos nucleícos virais, facilitando a ação da enzima. E obter moléculas de cDNA viral por meio da transcrição reversa.  ",BIOLOGIA,3
"A extinção de espécies é uma ameaça real que afeta diversas regiões do país. A introdução de espécies exóticas poder ser considerada um fator maximizador desse processo. A jaqueira (Artocarpus heterophyllus), por exemplo , é uma  árvore originária da Índia e de regiões do Sudeste Asiático que foi introduzida ainda na era colonial e se aclimatou muito bem em praticamente todo o território nacional.  Casos como o dessa árvore podem provocar a redução da biodiversidade, pois elas Alternativas A ocupam áreas de vegetação nativa e substituem parcialmente a flora original. B estimulama competição por seus frutos entre animais típicos da região e eliminam as espécies perdedoras.   C alteram os nichos e aumentam o número de possibilidades de relações entre os seres vivos daquele ambiente. D apresentam alta taxa de reprodução e se mantêm com um número de indivíduos superior à capacidade suporte do ambiente. E diminuem a relação de competição entre os polinizadores e facilitam a ação de dispersores de sementes de espécies nativas. ",BIOLOGIA,3
"  A Agência Nacional de Vigilância Sanitária (Anvisa) aprovou um produto de terapia gênica no país, indicado para o tratamento da distrofia hereditária da retina. O procedimento é recomendado para crianças acima de 12 meses e adultos com perda de visão causada pela mutação do gene humano RPE65. O produto, elaborado por engenharia genética, é composto por vírus, no qual foi inserida uma cópia do gene normal humano RPE65 para corrigir o funcionamento das células da retina.  ANVISA. Disponível em: www.gov.br/anvisa. Acesso em: 4 dez. 2021 (adaptado).   O sucesso dessa terapia advém do fato de que o produto favorecerá a  Alternativas A correção do código genético para a tradução da proteína.  B alteração do RNA ribossômico ligado à sintese da proteína.  C produção de mutações benéficas para a correção do problema.  D liberação imediata da proteina normal na região ocular humana.  E expressão do gene responsável pela produção da enzima normal. ",BIOLOGIA,3
"   De acordo com a Organização Mundial da Saúde, a filariose e a leishmaniose são consideradas doenças tropicais infecciosas e constituem uma preocupação para a saúde pública por ser alto o índice de mortalidade a elas associado.   Uma medida profilática comum a essas duas doenças é o(a)  Alternativas A incineração do lixo orgânico.  B Construção de rede de esgoto.  C uso de vermifugo pela população.  D controle das populações dos vetores.  E consumo de cames vermelhas bem cozidas. ",BIOLOGIA,3
"  Desde a proposição da teoria de seleção natural por Darwin, os seres vivos nunca mais foram olhados da mesma forma. No que diz respeito à reprodução de anfíbios anuros, os cientistas já descreveram diferentes padrões reprodutivos, como os exemplificados a seguir:       Espécie 1 — As fêmeas produzem cerca de 5 000 gametas, que são fecundados na água, em lagoas temporárias de estação chuvosa. Todo o desenvolvimento embrionário, do ovo à metamorfose, ocorre, nesse ambiente, independente dos pais.      Espécie 2 — As fêmeas produzem aproximadamente 200 gametas, que são depositados em poças próximas a corpos-d'água. Os embriões são vigiados pelos machos durante boa parte do seu desenvolvimento.       Espécie 3 - As fêmeas produzem por volta de 20 gametas, que são fecundados sobre a superfície e folhas de plantas cujos galhos estão dispostos acima da superfície de corpos-d'água e aí se desenvolvem até a eclosão.      Espécie 4 — As fêmeas produzem poucos gametas que, quando fecundados, são “abocanhados” pelos machos. Os embriões se desenvolvem no interior do saco vocal do macho até a metamorfose, quando saem através da boca do pai.   Os padrões descritos evidenciam que  Alternativas A as fêmeas influenciam o comportamento dos machos. B o cuidado parental é necessário para o desenvolvimento.  C o grau de evolução determina o comportamento reprodutivo. D o sucesso reprodutivo pode ser garantido por estratégias diferentes. E o ambiente induz modificação na produção do número de gametas femininos.",BIOLOGIA,3
"     Em 2002, foi publicado um artigo científico que relacionava alterações na produção de hormônios sexuais de sapos machos expostos à atrazina, um herbicida, com o desenvolvimento anômalo de seus caracteres sexuais primários e secundários. Entre os animais sujeitos à Contaminação, observaram-se casos de hermafroditismo e desmasculinização da laringe. O estudo em questão comparou a concentração de um hormônio específico no sangue de machos expostos ao agrotóxico com a de outros machos e fêmeas que não o foram (controles). Os resultados podem ser vistos na figura.   Imagem associada para resolução da questão  HAYES, T. B. et al. Hermaphroditic, Demasculinized Frogs After Exposure to the Herbicide Atrazine at Low Ecologically Relevant Doses. Proceedings of the National Academy of Sciences, n. 8, 2002 (adaptado).  Com base nas informações do texto, qual é o hormônio cujas concentrações estão representadas na figura?  Alternativas A Estrogênio.  B Feromônio.  C Testosterona. D Somatotrofina. E Hormônio folículo estimulante. ",BIOLOGIA,3
"  As células da epiderme da folha da Tradescantia pallida purpurea, uma herbácea popularmente conhecida como trapoeraba-roxa, contém um vacúolo onde se encontra um pigmento que dá a coloração arroxeada a esse tecido. Em um experimento, um corte da epiderme de uma folha da trapoeraba-roxa foi imerso em ambiente hipotônico e, logo em seguida, foi colocado em uma lâmina e observado em microscópio óptico.  Durante a observação desse corte, foi possível identificar o(a) Alternativas A acúmulo do solvente com fragmentação da organela.  B rompimento da membrana celular com liberação do citosol.  C aumento do vacúolo com diluição do pigmento no seu inteior. D quebra da parede celular com extravasamento do pigmento.  E murchamento da célula com expulsão do pigmento do vacúolo. ",BIOLOGIA,3
" Do ponto de vista evolutivo, a capacidade apresentada se estabeleceu porque os polvos Alternativas A originaram-se do mesmo ancestral que esses animais. B passaram por mutações similares a esses organismos. C observaram esses animais em seus nichos ecológicos. D resultaram de convergência adaptativa com essas espécies. E sobreviveram às pressões seletivas com esses comportamentos.",BIOLOGIA,3
